iso_year,iso_week,week_start,year,month,nao,ea,amo,nao_lag1m,nao_lag2m,nao_lag3m,nao_roll3m,ea_lag1m,ea_lag2m,ea_lag3m,ea_roll3m,amo_lag1m,amo_lag2m,amo_lag3m,amo_roll3m,nao_daily_mean,nao_daily_min,nao_daily_max,nao_daily_n,nao_daily_mean_lag1w,nao_daily_mean_roll4w
1989,41,1989-10-09,1989.0,10.0,-0.03,-0.35,0.03,2.05,0.01,0.97,0.6766666666666669,-0.57,-0.57,0.02,-0.49666666666666676,0.09,0.3,0.4,0.1399999999999997,0.02899999863335066,-0.3540000021457672,0.5329999923706055,7,-0.3888571390083858,0.567964279625033
1989,42,1989-10-16,1989.0,10.0,-0.03,-0.35,0.03,2.05,0.01,0.97,0.6766666666666669,-0.57,-0.57,0.02,-0.49666666666666676,0.09,0.3,0.4,0.1399999999999997,-0.4160000043255942,-0.6320000290870667,-0.1850000023841858,7,0.02899999863335066,0.10714285222015256
1989,43,1989-10-23,1989.0,10.0,-0.03,-0.35,0.03,2.05,0.01,0.97,0.6766666666666669,-0.57,-0.57,0.02,-0.49666666666666676,0.09,0.3,0.4,0.1399999999999997,0.5771428516932896,0.2430000007152557,0.8159999847412109,7,-0.4160000043255942,-0.049678573251834474
1989,44,1989-10-30,1989.0,10.0,-0.03,-0.35,0.03,2.05,0.01,0.97,0.6766666666666669,-0.57,-0.57,0.02,-0.49666666666666676,0.09,0.3,0.4,0.1399999999999997,0.6851428576878139,0.5559999942779541,1.0130000114440918,7,0.5771428516932896,0.21882142592221546
1989,45,1989-11-06,1989.0,11.0,0.16,-1.88,0.04,-0.03,2.05,0.01,0.7266666666666667,-0.35,-0.57,-0.57,-0.9333333333333335,0.03,0.09,0.3,0.05333333333333306,0.18942856815244472,-0.4860000014305115,0.8830000162124634,7,0.6851428576878139,0.25892856830198896
1989,46,1989-11-13,1989.0,11.0,0.16,-1.88,0.04,-0.03,2.05,0.01,0.7266666666666667,-0.35,-0.57,-0.57,-0.9333333333333335,0.03,0.09,0.3,0.05333333333333306,0.5137142818421125,0.0140000004321336,0.8679999709129333,7,0.18942856815244472,0.49135713984391566
1989,47,1989-11-20,1989.0,11.0,0.16,-1.88,0.04,-0.03,2.05,0.01,0.7266666666666667,-0.35,-0.57,-0.57,-0.9333333333333335,0.03,0.09,0.3,0.05333333333333306,-1.1094285632882799,-1.6699999570846558,-0.2430000007152557,7,0.5137142818421125,0.06971428609852326
1989,48,1989-11-27,1989.0,11.0,0.16,-1.88,0.04,-0.03,2.05,0.01,0.7266666666666667,-0.35,-0.57,-0.57,-0.9333333333333335,0.03,0.09,0.3,0.05333333333333306,-0.6512857277744583,-1.2350000143051147,0.0109999999403953,7,-1.1094285632882799,-0.2643928602670448
1989,49,1989-12-04,1989.0,12.0,-1.15,1.42,-0.0,0.16,-0.03,2.05,-0.33999999999999986,-1.88,-0.35,-0.57,-0.2700000000000002,0.04,0.03,0.09,0.023333333333333057,-1.4274285861424036,-1.7039999961853027,-1.1349999904632568,7,-0.6512857277744583,-0.6686071488407569
1989,50,1989-12-11,1989.0,12.0,-1.15,1.42,-0.0,0.16,-0.03,2.05,-0.33999999999999986,-1.88,-0.35,-0.57,-0.2700000000000002,0.04,0.03,0.09,0.023333333333333057,-0.7134285696915218,-1.4869999885559082,-0.1289999932050705,7,-1.4274285861424036,-0.9753928617241655
1989,51,1989-12-18,1989.0,12.0,-1.15,1.42,-0.0,0.16,-0.03,2.05,-0.33999999999999986,-1.88,-0.35,-0.57,-0.2700000000000002,0.04,0.03,0.09,0.023333333333333057,0.24085714614817075,-0.3779999911785126,0.7160000205039978,7,-0.7134285696915218,-0.6378214343650528
1989,52,1989-12-25,1989.0,12.0,-1.15,1.42,-0.0,0.16,-0.03,2.05,-0.33999999999999986,-1.88,-0.35,-0.57,-0.2700000000000002,0.04,0.03,0.09,0.023333333333333057,-0.24699999817780086,-0.8610000014305115,0.5860000252723694,7,0.24085714614817075,-0.5367500019658885
1990,1,1990-01-01,1990.0,1.0,1.04,0.19,-0.08,-1.15,0.16,-0.03,0.01666666666666683,1.42,-1.88,-0.35,-0.09000000000000014,-0.0,0.04,0.03,-0.013333333333333613,-0.0008571382079805646,-0.6349999904632568,0.8519999980926514,7,-0.24699999817780086,-0.18010713998228267
1990,2,1990-01-08,1990.0,1.0,1.04,0.19,-0.08,-1.15,0.16,-0.03,0.01666666666666683,1.42,-1.88,-0.35,-0.09000000000000014,-0.0,0.04,0.03,-0.013333333333333613,0.6341428543840136,0.3370000123977661,0.9509999752044678,7,-0.0008571382079805646,0.15678571603660119
1990,3,1990-01-15,1990.0,1.0,1.04,0.19,-0.08,-1.15,0.16,-0.03,0.01666666666666683,1.42,-1.88,-0.35,-0.09000000000000014,-0.0,0.04,0.03,-0.013333333333333613,0.6898571508271354,0.449999988079071,0.8619999885559082,7,0.6341428543840136,0.26903571720634234
1990,4,1990-01-22,1990.0,1.0,1.04,0.19,-0.08,-1.15,0.16,-0.03,0.01666666666666683,1.42,-1.88,-0.35,-0.09000000000000014,-0.0,0.04,0.03,-0.013333333333333613,0.7842857071331569,0.4309999942779541,1.0729999542236328,7,0.6898571508271354,0.5268571435340818
1990,5,1990-01-29,1990.0,1.0,1.04,0.19,-0.08,-1.15,0.16,-0.03,0.01666666666666683,1.42,-1.88,-0.35,-0.09000000000000014,-0.0,0.04,0.03,-0.013333333333333613,0.5517142883368901,0.4070000052452087,0.6639999747276306,7,0.7842857071331569,0.6650000001702994
1990,6,1990-02-05,1990.0,2.0,1.41,1.55,0.02,1.04,-1.15,0.16,0.4333333333333334,0.19,1.42,-1.88,1.053333333333333,-0.08,-0.0,0.04,-0.02000000000000028,0.9301428624561855,0.640999972820282,1.2380000352859497,7,0.5517142883368901,0.7390000021883424
1990,7,1990-02-12,1990.0,2.0,1.41,1.55,0.02,1.04,-1.15,0.16,0.4333333333333334,0.19,1.42,-1.88,1.053333333333333,-0.08,-0.0,0.04,-0.02000000000000028,0.8082857174532754,0.4510000050067901,1.2020000219345093,7,0.9301428624561855,0.7686071438448775
1990,8,1990-02-19,1990.0,2.0,1.41,1.55,0.02,1.04,-1.15,0.16,0.4333333333333334,0.19,1.42,-1.88,1.053333333333333,-0.08,-0.0,0.04,-0.02000000000000028,1.1151428307805742,0.8119999766349792,1.5499999523162842,7,0.8082857174532754,0.8513214247567318
1990,9,1990-02-26,1990.0,2.0,1.41,1.55,0.02,1.04,-1.15,0.16,0.4333333333333334,0.19,1.42,-1.88,1.053333333333333,-0.08,-0.0,0.04,-0.02000000000000028,0.8622857161930629,0.5619999766349792,1.430999994277954,7,1.1151428307805742,0.928964281720775
1990,10,1990-03-05,1990.0,3.0,1.46,1.31,0.06,1.41,1.04,-1.15,1.3033333333333335,1.55,0.19,1.42,1.0166666666666666,0.02,-0.08,-0.0,-2.798687207909249e-16,0.3180000015667507,0.2000000029802322,0.4679999947547912,7,0.8622857161930629,0.7759285664984163
1990,11,1990-03-12,1990.0,3.0,1.46,1.31,0.06,1.41,1.04,-1.15,1.3033333333333335,1.55,0.19,1.42,1.0166666666666666,0.02,-0.08,-0.0,-2.798687207909249e-16,0.5940000116825104,0.2300000041723251,1.25600004196167,7,0.3180000015667507,0.7223571400557249
1990,12,1990-03-19,1990.0,3.0,1.46,1.31,0.06,1.41,1.04,-1.15,1.3033333333333335,1.55,0.19,1.42,1.0166666666666666,0.02,-0.08,-0.0,-2.798687207909249e-16,2.020285725593567,1.5880000591278076,2.358999967575073,7,0.5940000116825104,0.9486428637589731
1990,13,1990-03-26,1990.0,3.0,1.46,1.31,0.06,1.41,1.04,-1.15,1.3033333333333335,1.55,0.19,1.42,1.0166666666666666,0.02,-0.08,-0.0,-2.798687207909249e-16,0.650571417595659,-0.1120000034570694,1.5640000104904177,7,2.020285725593567,0.8957142891096221
1990,14,1990-04-02,1990.0,4.0,2.0,-0.67,0.1,1.46,1.41,1.04,1.6233333333333333,1.31,1.55,0.19,0.7299999999999999,0.06,0.02,-0.08,0.05999999999999972,-0.25085715098040445,-0.859000027179718,0.3260000050067901,7,0.650571417595659,0.7535000009728333
1990,15,1990-04-09,1990.0,4.0,2.0,-0.67,0.1,1.46,1.41,1.04,1.6233333333333333,1.31,1.55,0.19,0.7299999999999999,0.06,0.02,-0.08,0.05999999999999972,1.7352857504572188,0.6359999775886536,2.2290000915527344,7,-0.25085715098040445,1.0388214356665104
1990,16,1990-04-16,1990.0,4.0,2.0,-0.67,0.1,1.46,1.41,1.04,1.6233333333333333,1.31,1.55,0.19,0.7299999999999999,0.06,0.02,-0.08,0.05999999999999972,1.6595714432852608,1.0809999704360962,1.875,7,1.7352857504572188,0.948642865089434
1990,17,1990-04-23,1990.0,4.0,2.0,-0.67,0.1,1.46,1.41,1.04,1.6233333333333333,1.31,1.55,0.19,0.7299999999999999,0.06,0.02,-0.08,0.05999999999999972,1.0275714141981942,0.8399999737739563,1.4299999475479126,7,1.6595714432852608,1.0428928642400677
1990,18,1990-04-30,1990.0,4.0,2.0,-0.67,0.1,1.46,1.41,1.04,1.6233333333333333,1.31,1.55,0.19,0.7299999999999999,0.06,0.02,-0.08,0.05999999999999972,0.19471427691834314,-0.7570000290870667,0.5669999718666077,7,1.0275714141981942,1.1542857212147548
1990,19,1990-05-07,1990.0,5.0,-1.53,-1.27,0.08,2.0,1.46,1.41,0.6433333333333333,-0.67,1.31,1.55,-0.2100000000000002,0.1,0.06,0.02,0.07999999999999972,-0.6125714225428445,-1.0789999961853027,-0.2739999890327453,7,0.19471427691834314,0.5673214279647388
1990,20,1990-05-14,1990.0,5.0,-1.53,-1.27,0.08,2.0,1.46,1.41,0.6433333333333333,-0.67,1.31,1.55,-0.2100000000000002,0.1,0.06,0.02,0.07999999999999972,-1.138428577354976,-1.5,-0.7139999866485596,7,-0.6125714225428445,-0.13217857719532033
1990,21,1990-05-21,1990.0,5.0,-1.53,-1.27,0.08,2.0,1.46,1.41,0.6433333333333333,-0.67,1.31,1.55,-0.2100000000000002,0.1,0.06,0.02,0.07999999999999972,-1.1581428476742335,-1.7309999465942385,-0.7419999837875366,7,-1.138428577354976,-0.6786071426634273
1990,22,1990-05-28,1990.0,5.0,-1.53,-1.27,0.08,2.0,1.46,1.41,0.6433333333333333,-0.67,1.31,1.55,-0.2100000000000002,0.1,0.06,0.02,0.07999999999999972,-0.08128572148936135,-0.6510000228881836,1.1369999647140503,7,-1.1581428476742335,-0.7476071422653534
1990,23,1990-06-04,1990.0,6.0,-0.02,0.57,0.05,-1.53,2.0,1.46,0.15000000000000005,-1.27,-0.67,1.31,-0.45666666666666683,0.08,0.1,0.06,0.0766666666666664,0.6999999923365456,0.2860000133514404,1.3029999732971191,7,-0.08128572148936135,-0.4194642885455059
1990,24,1990-06-11,1990.0,6.0,-0.02,0.57,0.05,-1.53,2.0,1.46,0.15000000000000005,-1.27,-0.67,1.31,-0.45666666666666683,0.08,0.1,0.06,0.0766666666666664,0.32500000298023224,-0.231000006198883,0.6060000061988831,7,0.6999999923365456,-0.05360714346170378
1990,25,1990-06-18,1990.0,6.0,-0.02,0.57,0.05,-1.53,2.0,1.46,0.15000000000000005,-1.27,-0.67,1.31,-0.45666666666666683,0.08,0.1,0.06,0.0766666666666664,-0.8294285620961871,-1.0729999542236328,-0.5799999833106995,7,0.32500000298023224,0.028571427932807814
1990,26,1990-06-25,1990.0,6.0,-0.02,0.57,0.05,-1.53,2.0,1.46,0.15000000000000005,-1.27,-0.67,1.31,-0.45666666666666683,0.08,0.1,0.06,0.0766666666666664,-0.525714282478605,-0.6470000147819519,-0.3479999899864197,7,-0.8294285620961871,-0.08253571231450309
1990,27,1990-07-02,1990.0,7.0,0.53,0.02,0.05,-0.02,-1.53,2.0,-0.3399999999999999,0.57,-1.27,-0.67,-0.22666666666666688,0.05,0.08,0.1,0.05999999999999972,0.2691428586840629,-0.0680000036954879,0.7329999804496765,7,-0.525714282478605,-0.19024999572762374
1990,28,1990-07-09,1990.0,7.0,0.53,0.02,0.05,-0.02,-1.53,2.0,-0.3399999999999999,0.57,-1.27,-0.67,-0.22666666666666688,0.05,0.08,0.1,0.05999999999999972,0.49999999148505075,-0.1589999943971634,0.8309999704360962,7,0.2691428586840629,-0.14649999860141913
1990,29,1990-07-16,1990.0,7.0,0.53,0.02,0.05,-0.02,-1.53,2.0,-0.3399999999999999,0.57,-1.27,-0.67,-0.22666666666666688,0.05,0.08,0.1,0.05999999999999972,0.2888571492263249,-0.5759999752044678,1.0420000553131104,7,0.49999999148505075,0.13307142922920887
1990,30,1990-07-23,1990.0,7.0,0.53,0.02,0.05,-0.02,-1.53,2.0,-0.3399999999999999,0.57,-1.27,-0.67,-0.22666666666666688,0.05,0.08,0.1,0.05999999999999972,0.19114285920347487,-0.671999990940094,0.8080000281333923,7,0.2888571492263249,0.3122857146497288
1990,31,1990-07-30,1990.0,7.0,0.53,0.02,0.05,-0.02,-1.53,2.0,-0.3399999999999999,0.57,-1.27,-0.67,-0.22666666666666688,0.05,0.08,0.1,0.05999999999999972,-0.10642858115690097,-0.6600000262260437,0.4869999885559082,7,0.19114285920347487,0.21839285468948788
1990,32,1990-08-06,1990.0,8.0,0.97,-0.24,0.18,0.53,-0.02,-1.53,0.4933333333333334,0.02,0.57,-1.27,0.11666666666666647,0.05,0.05,0.08,0.09333333333333305,0.3649999861206327,-0.1800000071525573,1.0269999504089355,7,-0.10642858115690097,0.18464285334838335
1990,33,1990-08-13,1990.0,8.0,0.97,-0.24,0.18,0.53,-0.02,-1.53,0.4933333333333334,0.02,0.57,-1.27,0.11666666666666647,0.05,0.05,0.08,0.09333333333333305,0.6441428533622197,0.1369999945163726,1.3320000171661377,7,0.3649999861206327,0.27346427938235707
1990,34,1990-08-20,1990.0,8.0,0.97,-0.24,0.18,0.53,-0.02,-1.53,0.4933333333333334,0.02,0.57,-1.27,0.11666666666666647,0.05,0.05,0.08,0.09333333333333305,0.4642857148178986,-0.0070000002160668,1.0099999904632568,7,0.6441428533622197,0.341749993285963
1990,35,1990-08-27,1990.0,8.0,0.97,-0.24,0.18,0.53,-0.02,-1.53,0.4933333333333334,0.02,0.57,-1.27,0.11666666666666647,0.05,0.05,0.08,0.09333333333333305,0.584857144526073,0.2509999871253967,0.9520000219345092,7,0.4642857148178986,0.5145714247067065
1990,36,1990-09-03,1990.0,9.0,1.06,-1.44,0.33,0.97,0.53,-0.02,0.8533333333333335,-0.24,0.02,0.57,-0.5533333333333336,0.18,0.05,0.05,0.1866666666666664,1.3721428598676408,1.0290000438690186,1.6059999465942385,7,0.584857144526073,0.7663571431434585
1990,37,1990-09-10,1990.0,9.0,1.06,-1.44,0.33,0.97,0.53,-0.02,0.8533333333333335,-0.24,0.02,0.57,-0.5533333333333336,0.18,0.05,0.05,0.1866666666666664,1.109857133456639,0.6439999938011169,1.712000012397766,7,1.3721428598676408,0.8827857131670633
1990,38,1990-09-17,1990.0,9.0,1.06,-1.44,0.33,0.97,0.53,-0.02,0.8533333333333335,-0.24,0.02,0.57,-0.5533333333333336,0.18,0.05,0.05,0.1866666666666664,-0.09814287003661905,-1.2660000324249268,0.8309999704360962,7,1.109857133456639,0.742178566953434
1990,39,1990-09-24,1990.0,9.0,1.06,-1.44,0.33,0.97,0.53,-0.02,0.8533333333333335,-0.24,0.02,0.57,-0.5533333333333336,0.18,0.05,0.05,0.1866666666666664,-0.19114285867129052,-1.340000033378601,0.2840000092983246,7,-0.09814287003661905,0.548178566154093
1990,40,1990-10-01,1990.0,10.0,0.23,0.18,0.33,1.06,0.97,0.53,0.7533333333333334,-1.44,-0.24,0.02,-0.5000000000000002,0.33,0.18,0.05,0.27999999999999975,0.41014284933251993,-0.0140000004321336,1.0449999570846558,7,-0.19114285867129052,0.30767856352031275
1990,41,1990-10-08,1990.0,10.0,0.23,0.18,0.33,1.06,0.97,0.53,0.7533333333333334,-1.44,-0.24,0.02,-0.5000000000000002,0.33,0.18,0.05,0.27999999999999975,0.4604285731911659,-0.1979999989271164,1.3359999656677246,7,0.41014284933251993,0.1453214234539445
1990,42,1990-10-15,1990.0,10.0,0.23,0.18,0.33,1.06,0.97,0.53,0.7533333333333334,-1.44,-0.24,0.02,-0.5000000000000002,0.33,0.18,0.05,0.27999999999999975,-0.034142855554819114,-0.5419999957084656,0.4210000038146972,7,0.4604285731911659,0.16132142707439448
1990,43,1990-10-22,1990.0,10.0,0.23,0.18,0.33,1.06,0.97,0.53,0.7533333333333334,-1.44,-0.24,0.02,-0.5000000000000002,0.33,0.18,0.05,0.27999999999999975,-0.3724285662174225,-0.5979999899864197,-0.096000000834465,7,-0.034142855554819114,0.11600000018786151
1990,44,1990-10-29,1990.0,10.0,0.23,0.18,0.33,1.06,0.97,0.53,0.7533333333333334,-1.44,-0.24,0.02,-0.5000000000000002,0.33,0.18,0.05,0.27999999999999975,-0.8091428535325187,-1.065000057220459,-0.3619999885559082,7,-0.3724285662174225,-0.18882142552839815
1990,45,1990-11-05,1990.0,11.0,-0.24,-0.15,0.13,0.23,1.06,0.97,0.3500000000000001,0.18,-1.44,-0.24,-0.4700000000000002,0.33,0.33,0.18,0.26333333333333303,-0.4444285695041929,-0.7319999933242798,-0.181999996304512,7,-0.8091428535325187,-0.41503571120223787
1990,46,1990-11-12,1990.0,11.0,-0.24,-0.15,0.13,0.23,1.06,0.97,0.3500000000000001,0.18,-1.44,-0.24,-0.4700000000000002,0.33,0.33,0.18,0.26333333333333303,0.5815714299678802,0.0729999989271164,1.347000002861023,7,-0.4444285695041929,-0.26110713982156303
1990,47,1990-11-19,1990.0,11.0,-0.24,-0.15,0.13,0.23,1.06,0.97,0.3500000000000001,0.18,-1.44,-0.24,-0.4700000000000002,0.33,0.33,0.18,0.26333333333333303,-0.37428571709564756,-0.8920000195503235,-0.1519999951124191,7,0.5815714299678802,-0.2615714275411193
1990,48,1990-11-26,1990.0,11.0,-0.24,-0.15,0.13,0.23,1.06,0.97,0.3500000000000001,0.18,-1.44,-0.24,-0.4700000000000002,0.33,0.33,0.18,0.26333333333333303,-0.202285713915314,-0.6240000128746033,0.1770000010728836,7,-0.37428571709564756,-0.10985714263681812
1990,49,1990-12-03,1990.0,12.0,0.22,-0.78,0.08,-0.24,0.23,1.06,0.07000000000000008,-0.15,0.18,-1.44,-0.2500000000000002,0.13,0.33,0.33,0.17999999999999972,-0.3159999999084643,-0.8109999895095825,0.1599999964237213,7,-0.202285713915314,-0.07775000023788596
1990,50,1990-12-10,1990.0,12.0,0.22,-0.78,0.08,-0.24,0.23,1.06,0.07000000000000008,-0.15,0.18,-1.44,-0.2500000000000002,0.13,0.33,0.33,0.17999999999999972,-0.4268571436405182,-0.8309999704360962,-0.1080000028014183,7,-0.3159999999084643,-0.3298571436399856
1990,51,1990-12-17,1990.0,12.0,0.22,-0.78,0.08,-0.24,0.23,1.06,0.07000000000000008,-0.15,0.18,-1.44,-0.2500000000000002,0.13,0.33,0.33,0.17999999999999972,-0.027571423844035183,-1.0269999504089355,0.8899999856948853,7,-0.4268571436405182,-0.2431785703270825
1990,52,1990-12-24,1990.0,12.0,0.22,-0.78,0.08,-0.24,0.23,1.06,0.07000000000000008,-0.15,0.18,-1.44,-0.2500000000000002,0.13,0.33,0.33,0.17999999999999972,1.4361428618431091,0.8610000014305115,1.950000047683716,7,-0.027571423844035183,0.16642857361252328
1991,1,1990-12-31,1990.0,12.0,0.22,-0.78,0.08,-0.24,0.23,1.06,0.07000000000000008,-0.15,0.18,-1.44,-0.2500000000000002,0.13,0.33,0.33,0.17999999999999972,1.4112857239586967,1.1579999923706057,1.6269999742507937,7,1.4361428618431091,0.5982500045793135
1991,2,1991-01-07,1991.0,1.0,0.86,0.92,0.01,0.22,-0.24,0.23,0.2800000000000001,-0.78,-0.15,0.18,-0.0033333333333335213,0.08,0.13,0.33,0.07333333333333304,0.3835714262511049,-0.0759999975562095,0.9449999928474426,7,1.4112857239586967,0.8008571470522192
1991,3,1991-01-14,1991.0,1.0,0.86,0.92,0.01,0.22,-0.24,0.23,0.2800000000000001,-0.78,-0.15,0.18,-0.0033333333333335213,0.08,0.13,0.33,0.07333333333333304,0.4151428576026644,0.125,0.7730000019073486,7,0.3835714262511049,0.911535717413894
1991,4,1991-01-21,1991.0,1.0,0.86,0.92,0.01,0.22,-0.24,0.23,0.2800000000000001,-0.78,-0.15,0.18,-0.0033333333333335213,0.08,0.13,0.33,0.07333333333333304,-0.011857142405850526,-0.2820000052452087,0.221000000834465,7,0.4151428576026644,0.5495357163516542
1991,5,1991-01-28,1991.0,1.0,0.86,0.92,0.01,0.22,-0.24,0.23,0.2800000000000001,-0.78,-0.15,0.18,-0.0033333333333335213,0.08,0.13,0.33,0.07333333333333304,1.0498571523598261,0.3449999988079071,1.4520000219345093,7,-0.011857142405850526,0.45917857345193663
1991,6,1991-02-04,1991.0,2.0,1.04,0.15,0.04,0.86,0.22,-0.24,0.7066666666666667,0.92,-0.78,-0.15,0.09666666666666646,0.01,0.08,0.13,0.043333333333333036,0.6360000031335014,0.3540000021457672,1.2400000095367432,7,1.0498571523598261,0.5222857176725357
1991,7,1991-02-11,1991.0,2.0,1.04,0.15,0.04,0.86,0.22,-0.24,0.7066666666666667,0.92,-0.78,-0.15,0.09666666666666646,0.01,0.08,0.13,0.043333333333333036,0.1674285701342991,0.0370000004768371,0.3240000009536743,7,0.6360000031335014,0.4603571458054444
1991,8,1991-02-18,1991.0,2.0,1.04,0.15,0.04,0.86,0.22,-0.24,0.7066666666666667,0.92,-0.78,-0.15,0.09666666666666646,0.01,0.08,0.13,0.043333333333333036,0.7859999963215419,0.6430000066757202,0.9559999704360962,7,0.1674285701342991,0.6598214304872925
1991,9,1991-02-25,1991.0,2.0,1.04,0.15,0.04,0.86,0.22,-0.24,0.7066666666666667,0.92,-0.78,-0.15,0.09666666666666646,0.01,0.08,0.13,0.043333333333333036,1.0031428592545646,0.8460000157356262,1.1480000019073486,7,0.7859999963215419,0.6481428572109771
1991,10,1991-03-04,1991.0,3.0,-0.2,0.7,0.01,1.04,0.86,0.22,0.5666666666666668,0.15,0.92,-0.78,0.5899999999999997,0.04,0.01,0.08,0.019999999999999706,-0.045999996896301,-0.5879999995231628,0.8999999761581421,7,1.0031428592545646,0.47764285720352656
1991,11,1991-03-11,1991.0,3.0,-0.2,0.7,0.01,1.04,0.86,0.22,0.5666666666666668,0.15,0.92,-0.78,0.5899999999999997,0.04,0.01,0.08,0.019999999999999706,-0.4474285755838667,-0.5899999737739563,-0.2930000126361847,7,-0.045999996896301,0.3239285707739851
1991,12,1991-03-18,1991.0,3.0,-0.2,0.7,0.01,1.04,0.86,0.22,0.5666666666666668,0.15,0.92,-0.78,0.5899999999999997,0.04,0.01,0.08,0.019999999999999706,0.30128571510847124,0.0070000002160668,0.652999997138977,7,-0.4474285755838667,0.20275000047071742
1991,13,1991-03-25,1991.0,3.0,-0.2,0.7,0.01,1.04,0.86,0.22,0.5666666666666668,0.15,0.92,-0.78,0.5899999999999997,0.04,0.01,0.08,0.019999999999999706,0.05400000725473676,-0.6039999723434448,0.4850000143051147,7,0.30128571510847124,-0.03453571252923954
1991,14,1991-04-01,1991.0,4.0,0.29,-0.86,-0.05,-0.2,1.04,0.86,0.37666666666666676,0.7,0.15,0.92,-0.003333333333333558,0.01,0.04,0.01,-2.9605947323337506e-16,1.1122857332229614,0.8339999914169312,1.4079999923706057,7,0.05400000725473676,0.25503572000057606
1991,15,1991-04-08,1991.0,4.0,0.29,-0.86,-0.05,-0.2,1.04,0.86,0.37666666666666676,0.7,0.15,0.92,-0.003333333333333558,0.01,0.04,0.01,-2.9605947323337506e-16,0.4332857259682247,-0.3260000050067901,0.7639999985694885,7,1.1122857332229614,0.47521429538859894
1991,16,1991-04-15,1991.0,4.0,0.29,-0.86,-0.05,-0.2,1.04,0.86,0.37666666666666676,0.7,0.15,0.92,-0.003333333333333558,0.01,0.04,0.01,-2.9605947323337506e-16,-0.8571428443704333,-1.003999948501587,-0.4280000030994415,7,0.4332857259682247,0.18560715551887275
1991,17,1991-04-22,1991.0,4.0,0.29,-0.86,-0.05,-0.2,1.04,0.86,0.37666666666666676,0.7,0.15,0.92,-0.003333333333333558,0.01,0.04,0.01,-2.9605947323337506e-16,-0.4998571446963719,-0.7860000133514404,-0.3700000047683716,7,-0.8571428443704333,0.04714286753109559
1991,18,1991-04-29,1991.0,4.0,0.29,-0.86,-0.05,-0.2,1.04,0.86,0.37666666666666676,0.7,0.15,0.92,-0.003333333333333558,0.01,0.04,0.01,-2.9605947323337506e-16,-1.222000002861023,-1.38100004196167,-1.0729999542236328,7,-0.4998571446963719,-0.5364285664899004
1991,19,1991-05-06,1991.0,5.0,0.08,-2.66,-0.12,0.29,-0.2,1.04,0.05666666666666673,-0.86,0.7,0.15,-0.9400000000000003,-0.05,0.01,0.04,-0.05333333333333363,0.07828570476600102,-0.7940000295639038,0.4729999899864197,7,-1.222000002861023,-0.6251785717904564
1991,20,1991-05-13,1991.0,5.0,0.08,-2.66,-0.12,0.29,-0.2,1.04,0.05666666666666673,-0.86,0.7,0.15,-0.9400000000000003,-0.05,0.01,0.04,-0.05333333333333363,0.50157141951578,0.0199999995529651,1.0709999799728394,7,0.07828570476600102,-0.2855000058189031
1991,21,1991-05-20,1991.0,5.0,0.08,-2.66,-0.12,0.29,-0.2,1.04,0.05666666666666673,-0.86,0.7,0.15,-0.9400000000000003,-0.05,0.01,0.04,-0.05333333333333363,1.0910000119890486,0.7710000276565552,1.3380000591278076,7,0.50157141951578,0.11221428335245201
1991,22,1991-05-27,1991.0,5.0,0.08,-2.66,-0.12,0.29,-0.2,1.04,0.05666666666666673,-0.86,0.7,0.15,-0.9400000000000003,-0.05,0.01,0.04,-0.05333333333333363,-0.5819999809776034,-1.5509999990463257,0.8450000286102295,7,1.0910000119890486,0.2722142888233069
1991,23,1991-06-03,1991.0,6.0,-0.82,-1.45,-0.06,0.08,0.29,-0.2,-0.1499999999999999,-2.66,-0.86,0.7,-1.656666666666667,-0.12,-0.05,0.01,-0.07666666666666697,-0.816000006028584,-1.5470000505447388,-0.4169999957084656,7,-0.5819999809776034,0.0486428611246606
1991,24,1991-06-10,1991.0,6.0,-0.82,-1.45,-0.06,0.08,0.29,-0.2,-0.1499999999999999,-2.66,-0.86,0.7,-1.656666666666667,-0.12,-0.05,0.01,-0.07666666666666697,-0.5462857144219535,-1.0390000343322754,-0.164000004529953,7,-0.816000006028584,-0.21332142235977278
1991,25,1991-06-17,1991.0,6.0,-0.82,-1.45,-0.06,0.08,0.29,-0.2,-0.1499999999999999,-2.66,-0.86,0.7,-1.656666666666667,-0.12,-0.05,0.01,-0.07666666666666697,0.044285710368837626,-0.7870000004768372,0.5600000023841858,7,-0.5462857144219535,-0.47499999776482554
1991,26,1991-06-24,1991.0,6.0,-0.82,-1.45,-0.06,0.08,0.29,-0.2,-0.1499999999999999,-2.66,-0.86,0.7,-1.656666666666667,-0.12,-0.05,0.01,-0.07666666666666697,0.5777142899377006,0.3210000097751617,0.9120000004768372,7,0.044285710368837626,-0.18507143003599952
1991,27,1991-07-01,1991.0,7.0,-0.49,-0.86,-0.09,-0.82,0.08,0.29,-0.4099999999999999,-1.45,-2.66,-0.86,-1.656666666666667,-0.06,-0.12,-0.05,-0.0900000000000003,0.35271427993263516,-0.5860000252723694,1.0119999647140503,7,0.5777142899377006,0.10710714145430525
1991,28,1991-07-08,1991.0,7.0,-0.49,-0.86,-0.09,-0.82,0.08,0.29,-0.4099999999999999,-1.45,-2.66,-0.86,-1.656666666666667,-0.06,-0.12,-0.05,-0.0900000000000003,-0.36771429436547415,-0.859000027179718,0.3619999885559082,7,0.35271427993263516,0.15174999646842507
